Date,State,Confirmed,Recovered,Deceased,Other,Tested
7/23/2020,Uttar Pradesh,58104,35803,1298,0,1654651
7/23/2020,Uttarakhand,5445,3399,60,38,132840
7/23/2020,West Bengal,51757,31656,1255,0,758027
7/24/2020,Andaman and Nicobar Islands,259,174,0,1,21743
7/24/2020,Andhra Pradesh,80858,39935,933,0,1541993
7/24/2020,Arunachal Pradesh,1056,392,3,0,53335
7/24/2020,Assam,29922,21762,76,3,739465
7/24/2020,Bihar,33511,22832,221,1,429664
7/24/2020,Chandigarh,823,535,13,0,12030
7/24/2020,Chhattisgarh,6819,4567,36,0,274660
7/24/2020,Delhi,128389,110931,3777,0,908735
7/24/2020,Dadra and Nagar Haveli and Daman and Diu,864,531,2,10,40425
7/24/2020,Goa,4540,2865,29,0,119455
7/24/2020,Gujarat,53631,38830,2282,0,606718
7/24/2020,Himachal Pradesh,1954,1145,12,15,127555
7/24/2020,Haryana,29755,22953,382,0,505220
7/24/2020,Jharkhand,7564,3354,76,0,248928
7/24/2020,Jammu and Kashmir,16782,9217,296,0,559399
7/24/2020,Karnataka,85870,31347,1726,9,1110497
7/24/2020,Kerala,16996,7562,55,8,635272
7/24/2020,Ladakh,1246,1035,2,0,17395
7/24/2020,Maharashtra,357117,199967,13132,304,1790610
7/24/2020,Meghalaya,587,87,5,0,31367
7/24/2020,Manipur,2146,1491,0,0,75932
7/24/2020,Madhya Pradesh,26210,17866,791,0,670155
7/24/2020,Mizoram,332,183,0,0,19238
7/24/2020,Nagaland,1239,537,1,0,32909
7/24/2020,Odisha,22693,15201,153,0,433578
7/24/2020,Punjab,12216,8096,282,0,509267
7/24/2020,Puducherry,2515,1483,35,0,34305
7/24/2020,Rajasthan,34178,24547,602,0,1349544
7/24/2020,Sikkim,477,137,0,0,20785
7/24/2020,Telangana,52466,40334,455,0,337771
7/24/2020,Tamil Nadu,199749,143297,3320,0,2223019
7/24/2020,Tripura,3777,2131,11,18,131485
7/24/2020,India,1337002,850006,31408,407,15849068
7/24/2020,Uttar Pradesh,60771,37712,1348,0,1705348
7/24/2020,Uttarakhand,5717,3441,62,38,135447
7/24/2020,West Bengal,53973,33529,1290,0,773512
7/25/2020,Andaman and Nicobar Islands,290,176,0,1,21965
7/25/2020,Andhra Pradesh,88671,43255,985,0,1595674
7/25/2020,Arunachal Pradesh,1126,428,3,0,57861
7/25/2020,Assam,31087,23056,77,3,753939
7/25/2020,Bihar,36314,24520,232,1,442125
7/25/2020,Chandigarh,852,555,13,0,12358
7/25/2020,Chhattisgarh,7182,4683,39,0,280964
7/25/2020,Delhi,129531,113068,3806,0,929244
7/25/2020,Dadra and Nagar Haveli and Daman and Diu,901,544,2,10,40881
7/25/2020,Goa,4686,3047,33,0,121771
7/25/2020,Gujarat,54712,39612,2304,0,620662
7/25/2020,Himachal Pradesh,2049,1173,12,15,130253
7/25/2020,Haryana,30538,23654,389,0,536323
7/25/2020,Jharkhand,7841,3521,83,0,253411
7/25/2020,Jammu and Kashmir,17305,9517,305,0,570508
7/25/2020,Karnataka,90942,33750,1798,9,1143262
7/25/2020,Kerala,18099,8611,60,8,653982
7/25/2020,Ladakh,1276,1057,3,0,17625
7/25/2020,Maharashtra,366368,207194,13389,304,1840445
7/25/2020,Meghalaya,646,94,5,0,32470
7/25/2020,Manipur,2176,1520,0,0,76992
7/25/2020,Madhya Pradesh,26926,18488,799,0,684419
7/25/2020,Mizoram,361,183,0,0,19781
7/25/2020,Nagaland,1289,541,4,0,33704
7/25/2020,Odisha,24013,15929,163,0,446311
7/25/2020,Punjab,12684,8297,291,0,521906
7/25/2020,Puducherry,2654,1561,38,0,35080
7/25/2020,Rajasthan,35298,25306,613,0,1377850
7/25/2020,Sikkim,499,142,0,0,21272
7/25/2020,Telangana,54059,41332,463,0,353425
7/25/2020,Tamil Nadu,206737,151055,3409,0,2287334
7/25/2020,Tripura,3882,2210,11,18,135436
7/25/2020,India,1387074,887131,32111,407,16291331
7/25/2020,Uttar Pradesh,63742,39903,1387,0,1762416
7/25/2020,Uttarakhand,5961,3495,63,38,139229
7/25/2020,West Bengal,56377,35654,1332,0,789140
7/26/2020,Andaman and Nicobar Islands,318,180,0,1,22049
7/26/2020,Andhra Pradesh,96298,46301,1041,0,1643319
7/26/2020,Arunachal Pradesh,1158,505,3,0,59558
7/26/2020,Assam,32229,24041,79,3,774484
7/26/2020,Bihar,38919,26308,249,1,456324
7/26/2020,Chandigarh,887,572,13,0,12608
7/26/2020,Chhattisgarh,7613,4944,43,0,286291
7/26/2020,Delhi,130606,114875,3827,0,946777
7/26/2020,Dadra and Nagar Haveli and Daman and Diu,950,565,2,10,41143
7/26/2020,Goa,4861,3277,35,0,123130
7/26/2020,Gujarat,55822,40365,2325,0,642370
7/26/2020,Himachal Pradesh,2176,1198,13,15,132703
7/26/2020,Haryana,31332,24384,392,0,549463
7/26/2020,Jharkhand,8349,3704,83,0,259096
7/26/2020,Jammu and Kashmir,17920,9928,312,0,581707
7/26/2020,Karnataka,96141,35838,1880,9,1176827
7/26/2020,Kerala,19026,9300,62,9,672748
7/26/2020,Ladakh,1285,1063,4,0,17626
7/26/2020,Maharashtra,375799,213238,13656,304,1890256
7/26/2020,Meghalaya,702,135,5,0,33076
7/26/2020,Manipur,2235,1521,0,0,78368
7/26/2020,Madhya Pradesh,27800,19132,811,0,698171
7/26/2020,Mizoram,361,193,0,0,20053
7/26/2020,Nagaland,1339,549,4,0,34389
7/26/2020,Odisha,25389,16793,174,0,458120
7/26/2020,Punjab,13218,8810,306,0,531336
7/26/2020,Puducherry,2787,1645,40,0,35704
7/26/2020,Rajasthan,36430,25954,624,0,1403124
7/26/2020,Sikkim,545,147,1,0,21272
7/26/2020,Telangana,54059,41332,463,0,353425
7/26/2020,Tamil Nadu,213723,156526,3494,0,2351463
7/26/2020,Tripura,3919,2362,13,18,138100
7/26/2020,India,1436006,918643,32815,408,16806803
7/26/2020,Uttar Pradesh,66988,41641,1426,0,1834297
7/26/2020,Uttarakhand,6104,3566,63,38,141431
7/26/2020,West Bengal,58718,37751,1372,0,805185
7/27/2020,Andaman and Nicobar Islands,338,192,1,1,22548
7/27/2020,Andhra Pradesh,102349,49558,1090,0,1686446
7/27/2020,Arunachal Pradesh,1239,574,3,0,63784
7/27/2020,Assam,33577,25403,86,3,796226
7/27/2020,Bihar,41111,27844,255,1,470560
7/27/2020,Chandigarh,910,575,14,0,12786
7/27/2020,Chhattisgarh,7980,5172,45,0,292627
7/27/2020,Delhi,131219,116372,3853,0,958283
7/27/2020,Dadra and Nagar Haveli and Daman and Diu,986,597,2,11,41143
7/27/2020,Goa,5119,3410,36,0,124746
7/27/2020,Gujarat,56874,41380,2347,0,667844
7/27/2020,Himachal Pradesh,2270,1216,13,15,134606
7/27/2020,Haryana,32127,25046,397,0,559326
7/27/2020,Jharkhand,8803,3805,90,0,264449
7/27/2020,Jammu and Kashmir,18390,10402,321,0,592482
7/27/2020,Karnataka,101465,37685,1955,9,1205051
7/27/2020,Kerala,19728,10045,64,10,688163
7/27/2020,Ladakh,1306,1066,4,0,18071
7/27/2020,Maharashtra,383723,221944,13883,304,1928333
7/27/2020,Meghalaya,738,186,5,0,34127
7/27/2020,Manipur,2286,1559,0,0,80055
7/27/2020,Madhya Pradesh,28589,19791,820,0,711982
7/27/2020,Mizoram,361,193,0,0,20053
7/27/2020,Nagaland,1385,569,5,0,34968
7/27/2020,Odisha,26892,17374,181,0,467447
7/27/2020,Punjab,13769,9064,318,0,539371
7/27/2020,Puducherry,2872,1720,43,0,36288
7/27/2020,Rajasthan,37564,26834,633,0,1417882
7/27/2020,Sikkim,555,174,1,0,22410
7/27/2020,Telangana,55532,42106,471,0,363242
7/27/2020,Tamil Nadu,220716,162249,3571,0,2414713
7/27/2020,Tripura,4066,2467,17,18,142275
7/27/2020,India,1482490,952997,33457,410,17334885
7/27/2020,Uttar Pradesh,70493,42833,1456,0,1941259
7/27/2020,Uttarakhand,6328,3675,66,38,145627
7/27/2020,West Bengal,60830,39917,1411,0,822190
7/28/2020,Andaman and Nicobar Islands,363,196,1,1,22925
7/28/2020,Andhra Pradesh,110297,52622,1148,0,1749425
7/28/2020,Arunachal Pradesh,1330,617,3,0,68034
7/28/2020,Assam,34948,26619,88,3,802674
7/28/2020,Bihar,43591,29220,269,1,486835
7/28/2020,Chandigarh,934,599,14,0,13069
7/28/2020,Chhattisgarh,8286,5439,46,0,297481
7/28/2020,Delhi,132275,117507,3881,0,976827
7/28/2020,Dadra and Nagar Haveli and Daman and Diu,1030,648,2,11,41588
7/28/2020,Goa,5287,3595,36,0,126655
7/28/2020,Gujarat,57982,42412,2371,0,690092
7/28/2020,Himachal Pradesh,2330,1234,13,15,137251
7/28/2020,Haryana,32876,25758,406,0,570219
7/28/2020,Jharkhand,9563,3984,94,0,272713
7/28/2020,Jammu and Kashmir,18879,10885,333,0,603728
7/28/2020,Karnataka,107001,40504,2057,9,1242771
7/28/2020,Kerala,20895,10724,68,10,709348
7/28/2020,Ladakh,1327,1067,4,0,18438
7/28/2020,Maharashtra,391440,232277,14165,304,1972346
7/28/2020,Meghalaya,779,194,5,0,34362
7/28/2020,Manipur,2317,1615,0,0,80603
7/28/2020,Madhya Pradesh,29217,20343,830,0,724673
7/28/2020,Mizoram,384,198,0,0,20442
7/28/2020,Nagaland,1460,577,4,1,35676
7/28/2020,Odisha,28107,18061,189,0,476560
7/28/2020,Punjab,14378,9752,336,0,550267
7/28/2020,Puducherry,3011,1782,47,0,37162
7/28/2020,Rajasthan,38636,27317,644,0,1445240
7/28/2020,Sikkim,579,186,1,0,22993
7/28/2020,Telangana,57142,42909,480,0,379081
7/28/2020,Tamil Nadu,227688,166956,3659,0,2475866
7/28/2020,Tripura,4287,2621,21,18,148877
7/28/2020,India,1532121,988680,34231,411,17743740
7/28/2020,Uttar Pradesh,73951,44520,1497,0,2033089
7/28/2020,Uttarakhand,6587,3720,70,38,150065
7/28/2020,West Bengal,62964,42022,1449,0,839211
7/29/2020,Andaman and Nicobar Islands,428,201,2,1,23217
7/29/2020,Andhra Pradesh,120390,55406,1213,0,1820009
7/29/2020,Arunachal Pradesh,1410,677,3,0,72739
7/29/2020,Assam,36296,27833,92,3,838043
7/29/2020,Bihar,45919,30504,273,1,504629
7/29/2020,Chandigarh,978,611,14,0,13327
7/29/2020,Chhattisgarh,8600,5636,50,0,302506
7/29/2020,Delhi,133310,118633,3907,0,994219
